240832,Lucy,Action-Science Fiction,en,A woman accidentally caught in a dark deal turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.,57.904,EuropaCorp-Canal+-Cin�+-TF1 Films Production,7/25/14,40000000,458863600,89,Released,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,6.427,14706,Scarlett Johansson-Morgan Freeman-Choi Min-sik-Amr Waked-Julian Rhind-Tutt-Pilou Asb�_k-Lio Tipton-Shin Yoo-ram-Seo Chong-ju-Nicolas Phongpheth-Paul Lef��vre-Jan Oliver Schroeder-Luca Angeletti-Pierre Poirot-Pierre Grammont-Bertrand Quoniam-Lo�c Brabant-Pascal Loison-Pierre G�rard-Isabelle Cagnat-Fr�d�ric Chau-Claire Tran-Fran�_ois Legrand-Bob Martet-Alexis Rangheard-Tonio Descanvelle-Julien Personnaz-Christophe Lavalle-Renaud Cestre-Thibault Segouin-Matthew Bravais-Claire Zaniolo-Alessandro Giallocosta-Wolfgang Pissors-Sifan Shao-Paul Chan-Chou Chung-Wei-Huan Jhih-Cyuan-I. Cheng-Sheng-Frank Ma-Tseng Sheng-En-Liu Hsieh-Min-Sandra Abouav-Abel Aboualiten-Ken Lin-Hsing Feng-Hao-Hsiang Hsu-Laura D'Arista-Eunyul Hong-Samuel Churin-Mason Lee-Mohammad Aslam Ansari-Kevin Dust-Diego Llano-Timothy Reevis-Jaysson Reyes De La Cruz-German Tintaya Mamani-Kanneti Sawe Han-C�dric Chevalme,artificial intelligence-telepathy-intelligence-drug mule-telekinesis-futuristic-drugs-super power-tough girl-surgery-brain capacity-synthetic drug-human brain,/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,/ozVwXlfxqNsariipatGwa5px3Pm.jpg,198663-157350-127585-131631-137113-119450-102651-101299-75656-118340-262500-98566-207703-100402-91314-135397-49047-76338-72190-99861-177572
954,Mission: Impossible,Adventure-Action-Thriller,en,When Ethan Hunt the leader of a crack espionage team whose perilous operation has gone awry with no explanation discovers that a mole has penetrated the CIA he's surprised to learn that he's the No. 1 suspect. To clear his name Hunt now must ferret out the real double agent and in the process even the score.,54.761,Paramount-Cruise/Wagner Productions,5/22/96,80000000,457700000,110,Released,Expect the impossible.,6.971,8319,Tom Cruise-Jon Voight-Emmanuelle B�art-Henry Czerny-Jean Reno-Ving Rhames-Kristin Scott Thomas-Vanessa Redgrave-Ingeborga Dapk��naitۄ-Valentina Yakunina-Marek Va��ut-Nathan Osgood-John McLaughlin-Rolf Saxon-Karel Dobr�_-Andreas Wisniewski-David Shaeffer-Rudolf Pechan-Gaston ��ubert-Ricco Ross-Mark Houghton-Bob Friend-Annabel Mullion-Garrick Hagon-Ji��ina T��ebick��-Andrzej Borkowski-Maya Dokic-Sam Douglas-Olegar Fedoro-Carmela Marner-Mimi Potworowska-David Schneider-Helen Lindsay-Pat Starr-Richard D. Sharp-Randall Paul-Sue Doucette-Graydon Gould-Tony Vogel-Michael Rogers-Laura Brook-Morgan Deare-David Phelan-Melissa Knatchbull-Emilio Estevez-Marcel Iure��-Ion Caramitru-Dale Dye-Keith Campbell-Michael Cella-Harry Fielder-Toby Hinson-John Knoll-Paul Markham-Tina Simmons,mission-london england-cia-computer-paris france-undercover-espionage-secret mission-arms deal-spy-secret identity-headquarter-embassy-secret base-prague czech republic-secret agent-tgv-terrorism-agent,/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,/sra8XnL96OyLHENcglmZJg6HA8z.jpg,955-956-56292-177677-353081-2501-607-36557-1572-180-87-10764-1573-2502-89-604-1571-602-161-605-564
616,The Last Samurai,Drama-Action-War,en,Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade Algren decides to become an ultimate warrior himself and to fight for their right to exist.,34.823,Warner Bros. Pictures-Bedford Falls Productions-Radar Pictures-Cruise/Wagner Productions,12/5/03,140000000,456758981,154,Released,"In the face of an enemy, in the heart of one man, lies the soul of a warrior.",7.563,6025,Tom Cruise-Ken Watanabe-Timothy Spall-Tony Goldwyn-Hiroyuki Sanada-Koyuki-Shin Koyamada-Billy Connolly-Togo Igawa-Shichinosuke Nakamura-Masato Harada-William Atherton-Chad Lindberg-Scott Wilson-Ray Godshall Sr.-Masashi Odate-John Koyama-Satoshi Nikaido-Shintaro Wada-Shun Sugata-Sosuke Ikematsu-Aoi Minato-Seiz�� Fukumoto-Shoji Yoshihara-Kosaburo Nomura IV-Takashi Noguchi-Noguchi Takayuki-Sven Toorvald-Yuki Matsuzaki-Mitsuyuki Oishi-Jiro Wada-Hiroshi Watanabe-Yusuke Myochin-Hiroaki Amano-Kenta Daibo-Koji Fujii-Makoto Hashiba-Shimpei Horinouchi-Takashi Kora-Shane Kosugi-Takeshi Maya-Seiji Morita-Lee Murayama-Takeru Shimizu-Shinji Suzuki-Hisao Takeda-Ryoichiro Yonekura-Ryoichi Noguchi,japan-loss of loved one-war crimes-sense of guilt-swordplay-general-samurai-war veteran-katana-sword-arms deal-homeland-emperor-language barrier-self-discovery-mountain village-foreign legion-mercenary-campaign-insurgence-leader-war strategy-gettysburg-slaughter-soldier-period drama-alcoholic-u.s. soldier-japanese army-warrior-19th century-war trauma,/lsasOSgYI85EHygtT5SvcxtZVYT.jpg,/4m0eLZzOr5W1BK9el9ASQrTwd0m.jpg,652-2024-180-70232-197-1495-74-2253-1538-855-853-9477-1372-663712-956-954-1271-9361-380-2059-98
1271,300,Action-Adventure-War,en,"Based on Frank Miller's graphic novel ""300"" is very loosely based the 480 B.C. Battle of Thermopylae where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians and helped usher in the world's first democracy.",60.136,Virtual Studios-Legendary Pictures-Hollywood Gang Productions-Atmosphere Entertainment MM-Nimar Studios-Warner Bros. Pictures-Cruel & Unusual Films,3/7/07,65000000,456082343,117,Released,"Spartans, prepare for glory!",7.178,12970,Gerard Butler-Lena Headey-Dominic West-David Wenham-Vincent Regan-Michael Fassbender-Tom Wisdom-Andrew Pleavin-Andrew Tiernan-Rodrigo Santoro-Giovani Cimmino-Stephen McHattie-Greg Kramer-Alex Ivanovici-Kelly Craig-Eli Snyder-Tyler Neitzel-Tim Connolly-Marie-Julie Rivest-Sebastian St. Germain-Peter Mensah-Arthur Holden-Michael Sinelnikoff-John Dunn-Hill-Dennis St John-Neil Napier-Dylan Smith-Maurizio Terrazzano-Robert Paradis-Kwasi Songui-Alexandra Beaton-Fr�d�ric Smith-Loucas Minchillo-Nicholas Minchillo-Tom Rack-David Francis-James Bradford-Andrew Shaver-Robin Wilcock-Kent McQuaid-Marcel Jeannin-Jere Gillis-Jeremy Thibodeau-Tyrone Benskin-Robert Maillet-Patrick Sabongui-Leon Laderach-Dave Lapommeray-Vervi Mauricio-Charles Papasoff-Isabelle Champeau-Veronique-Natale Szalankiewicz-Ma�va Nadon-David Thibodeau-David Schaap-Jean Michel Par�-Stewart Myiow-Andreanne Ross-Sara Giacalone-Ariadne Bourbonni��re-Isabelle Fournel-Sandrine Merette-Attiow-Elisabeth Etienne-Danielle Hubbard-Ruan Vibegaard-Genevi��ve Guilbault-Bonnie Mak-Am�lie Sorel-Caroline Aspirot-Gina Gagnon-Tania Trudel-St�phanie Aubry-Mercedes Leggett-Stephania Gambaroff-Chanelle Lamothe-Sabrina-Jasmine Guilbault-Manny Cortez Tuazon-Cindy-Atif Y. Siddiqi-Camille Rizkallah-Trudi Hanley-Neon Cobran-Gary A. Hecker,epic-army-narration-blood splatter-gore-based on comic-sword fight-massacre-ancient world-based on graphic novel-ancient greece-warrior-ancient warfare-sparta greece-5th century bc-war-male protagonist-bloody death-sparta-spartans-battle of thermopylae-god king-battle axe,/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,/xojLztOWoPax76UY4lrmS1M2Bwu.jpg,53182-14161-98-6479-10528-36557-604-27578-607-272-18785-58-2048-49538-197-605-58574-8681-652-1858-2501
161,Ocean's Eleven,Thriller-Crime,en,Less than 24 hours into his parole charismatic thief Danny Ocean is already rolling out his next plan: In one night Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash Danny risks his chances of reconciling with ex-wife Tess.,38.898,Village Roadshow Pictures-NPV Entertainment-Jerry Weintraub Productions-Section Eight-Warner Bros. Pictures,12/7/01,85000000,450717150,116,Released,Are you in or out?,7.4,10310,George Clooney-Brad Pitt-Matt Damon-Andy Garc�_a-Julia Roberts-Bernie Mac-Elliott Gould-Casey Affleck-Scott Caan-Eddie Jemison-Don Cheadle-Shaobo Qin-Carl Reiner-Holly Marie Combs-Topher Grace-Joshua Jackson-Barry Watson-Shane West-Steven Soderbergh-Siegfried Fischbacher-Roy Horn-Wayne Newton-Henry Silva-Angie Dickinson-Wladimir Klitschko-Lennox Lewis-Jerry Weintraub-Michael Delano-Scott L. Schwartz-David Sontag-Larry Sontag-Joe La Due-Cecelia Ann Birt-Paul L. Nolan-Carol Florence-Richard Reed-Charles La Russa-Mark Gantt-Anthony Allison-Ronn Soeda-Tim Perez-Frank Patton III-Jorge R. Hernandez-Tim Snay-Miguel P�rez-Barry Brandt-William Patrick Johnson-Robert Peters-Gregory Stenson-David Jensen-John C. Fiore-Tommy Kordick-Robin Sachs-J.P. Manoux-Frankie J. Allison-Eydie Gorm�-Steve Lawrence-Jim Lampley-Larry Merchant-Jim Alfonso-John Robotham-Vincent M. Ward-James Curatola-Lori Galinski-Bill Allison-Kelly Adkins-Rusty Meyers-Joe Coyle-Scott Beringer-Viola Davis-Kerry Rossall-David Leitch-Thomas Rosales Jr.-Tony Brown-Richard Steele-Niall Binnion,prison-pickpocket-strip club-thief-caper-heist-con artist-atlantic city-salt lake city utah-las vegas-card dealer-explosives expert,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,/boI3myFhWBvQcru4zZ15aJ0u3CX.jpg,163-298-2501-10528-2502-2503-36557-607-954-58574-10764-18785-107-787-1572-1271-8681-604-1422-89-85
447404,Pok�mon Detective Pikachu,Action-Adventure-Fantasy,en,In a world where people collect pocket-size monsters (Pok�mon) to do battle a boy comes across an intelligent monster who seeks to be a detective.,41.216,Legendary Pictures-The Pok�mon Company,5/10/19,150000000,449762638,105,Released,Partner Up!,6.963,6114,Justice Smith-Ryan Reynolds-Kathryn Newton-Bill Nighy-Ken Watanabe-Chris Geere-Suki Waterhouse-Rita Ora-Karan Soni-Omar Chaparro-Josette Simon-Simone Ashley-Alejandro De Mesa-Ben Fox-Max Fincham-Diplo-Edward Davis-Kadiff Kirwan-Ryoma Takeuchi-Rina Hoshino-Ikue Otani-Kotaro Watanabe,detective-amnesia-car crash-pocket monsters-whodunit-based on video game-missing person-missing parent-buddy comedy-neo-noir-live action and animation-pikachu character-live action anime,/wgQ7APnFpf1TuviKHXeEe3KnsTV.jpg,/nDP33LmQwNsnPv29GQazz59HjJI.jpg,287947-420817-429617-373571-299534-458156-299537-399579-320288-479455-324857-301528-456740-420818-404368-280217-166428-412117-454626-383498-335983
10195,Thor,Adventure-Fantasy-Action,en,Against his father Odin's will The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.,103.396,Marvel Studios,4/21/11,150000000,449326618,115,Released,Two worlds. One hero.,6.767,19356,Chris Hemsworth-Natalie Portman-Tom Hiddleston-Anthony Hopkins-Stellan Skarsg�rd-Kat Dennings-Clark Gregg-Colm Feore-Idris Elba-Ray Stevenson-Tadanobu Asano-Josh Dallas-Jaimie Alexander-Rene Russo-Adriana Barraza-Maximiliano Hern��ndez-Richard Cetrone-Darren Kendrick-Joshua Cox-Justice Jesse Smith-Joseph Gatt-Luke Massy-Matthew Ducey-Jason Camp-Buddy Sosthand-Blake Silver-Jamie McShane-Dale Godboldo-Patrick O'Brien Demsey-Jim Palmer-Seth Coltan-J. Michael Straczynski-Ryan Schaefer-Matt Battaglia-Stan Lee-Joel McCrary-Isaac Kappy-Juliet Lopez-Rob Mars-Carrie Lazar-Harley Graham-Alexander Wright-Hilary Pingle-Shawn-Caulin Young-Walt Simonson-Kinsey McLean-Kelly Hawthorne-Dakota Goyo-Ted Allpress-Douglas Tait-Jeremy Renner-Samuel L. Jackson-Vanessa Bednar-Michelle Csitos-Stephen Oyoung,new mexico-banishment-superhero-based on comic-redemption-norse mythology-aftercreditsstinger-marvel cinematic universe (mcu),/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,/1wOu8rdvPxU1ObHi20VcRhfNpbo.jpg,76338-10138-1771-1726-24428-68721-100402-1724-99861-271110-102899-284053-1930-118340-49538-284052-283995-557-1865-315635-36657
676,Pearl Harbor,War-History-Romance-Drama-Action,en,The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7 1941.,39.364,Touchstone Pictures-Jerry Bruckheimer Films,5/21/01,140000000,449200000,183,Released,It takes a moment to change history. It takes love to change lives.,6.937,6114,Ben Affleck-Kate Beckinsale-Josh Hartnett-Cuba Gooding Jr.-Jon Voight-Tom Sizemore-Alec Baldwin-Ewen Bremner-William Lee Scott-Greg Zola-Jennifer Garner-Jaime King-Catherine Kellner-Sara Rue-Michael Shannon-Dan Aykroyd-Colm Feore-Mako-John Fujioka-Cary-Hiroyuki Tagawa-Jesse James-Reiley McClendon-William Fichtner-Steve Rankin-Brian Haley-Graham Beckel-Will Bowden-Angel Sing-Rufus Dorsey-Matthew Davis-David Hornsby-Scott Wilson-Howard Mungo-Randy Oglesby-Ping Wu-Stan Cahill-Tom Everett-Tomas Arana-Beth Grant-Sung Kang-Raphael Sbarge-Marty Belafsky-Yuji Okumoto-Josh Green-Ian Bohen-Michael Milhoan-Peter Firth-Marco Gould-Andrew Bryniarski-Nicholas Downs-Tim Choate-John Diehl-Joseph Patrick Kelly-Ron Harper-Ted McGinley-Madison Mason-Kim Coates-Glenn Morshower-Paul Francis-Scott Wiper-Eric Christian Olsen-Rod Biermann-Noriaki Kamata-Garret Sato-Eiji Inoue-Precious Chong-Jeff Wadlow-Will Gill Jr.-Seth Sakai-Curtis Andersen-Blaine Pate-John Pyper-Ferguson-Michael Shamus Wiles-Toru Tanaka Jr.-Sean Gunn-Josh Ackerman-Matt Casper-David Kaufman-Lindsey Ginter-Guy Torry-Leland Orser-Peter James Smith-Pat Healy-Thomas Wilson Brown-Chad Morgan-James Saito-Tak Kubota-Robert Jayne-Vic Chao-Frederick Koehler-Ben Easter-Cory Tucker-Abe Sylvia-Jason Liggett-Bret Roberts-Sean Faris-Nicholas Farrell-Tony Curran-Daniel Mays-Toshi Toda-Jaymee Ong-Lisa Ross-Max Thayer-Camille Carida-Winston Churchill-Tanya Dempsey-Adolf Hitler-Frieda Jane-Kathleen Mullan-Lin Oeding-Barbara Scolaro-Melissa Anne Young,army-airplane-nurse-patriotism-hawaii-world war ii-pilot-pearl harbor-u.s. air force-dyslexia-pacific war-love-pin-up,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,/zv1xOEQzebKyku349qDZ085FZlO.jpg,95-853-22-597-744-9480-98-489-114-32657-14574-210577-2024-857-285-855-808-652-424-423-1933
37135,Tarzan,Family-Adventure-Animation-Drama,en,Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...,66.88,Walt Disney Pictures-Edgar Rice Burroughs Inc.-Walt Disney Feature Animation,6/18/99,130000000,448191819,88,Released,An immortal legend. As you've only imagined.,7.4,6016,Tony Goldwyn-Minnie Driver-Glenn Close-Alex D. Linz-Rosie O'Donnell-Brian Blessed-Nigel Hawthorne-Lance Henriksen-Wayne Knight-Taylor Dempsey-Sherry Lynn-Mickie McGowan-Jack Angel-Bob Bergen-Rodger Bumpass-Lily Collins-Jim Cummings-Debi Derryberry-Jason Marsden-Phil Proctor-Chris Sanders-Mary Kay Bergman-Aria Noelle Curzon-Danny Mann-Frank Welker-Scott Record-Joseph Ashton-Beth Anderson-Billy Bodine-Hillary Brooks,africa-gorilla-baby-adoption-feral child-tarzan-nest-jungle-anthropomorphism-camp-orphan,/ceGk1VcuI8pSXQhSlnqsqTFCPLD.jpg,/3Skg7e94WFreLgQAR0PAYSk0Zv1.jpg,10530-11970-9325-10674-10693-10545-10144-12230-10340-10895-11544-3170-11688-10882-11224-10112-408-11360-12092-11886-812
313369,La La Land,Comedy-Drama-Romance-Music,en,Mia an aspiring actress serves lattes to movie stars in between auditions and Sebastian a jazz musician scrapes by playing cocktail party gigs in dingy bars but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair and the dreams they worked so hard to maintain in each other threaten to rip them apart.,61.838,Summit Entertainment-Black Label Media-Gilbert Films-Impostor Pictures-Marc Platt Productions-TIK Films,11/29/16,30000000,447407695,129,Released,Here's to the fools who dream.,7.902,16210,Ryan Gosling-Emma Stone-John Legend-Rosemarie DeWitt-J.K. Simmons-Ami�e Conn-Terry Walters-Thom Shelton-Cinda Adams-Callie Hernandez-Jessica Rothe-Sonoya Mizuno-Claudine Claudio-Jason Fuchs-D.A. Wallach-Trevor Lissauer-Olivia Hamilton-Anna Chazelle-Marius de Vries-Finn Wittrock-Josh Pence-Nicole Coulon-Damon Gupton-Christopher Michael Stevens-Keith Harris-Kaveh Rastegar-David Douglas-Miles Anderson-Bobo Chang-Meagen Fay-John Hindman-Valarie Rae Miller-Nicole Wolf-Corrin Evans-Kiff VandenHeuvel-Tom Everett Scott-Hemky Madera-Zo� Hall-Dempsey Pappion-Clifton 'Fou Fou' Eddie-Cal Bennett-Nedra Wheeler-Javier Gonzalez-Khirye Tyler-Briana Lee-Shaylah J. Stevens-Natalie Imani-Camryn Ray Cavaliero-Sandra Rosko-Arthur Horowitz-Reshma Gajjar-Candice Coke-Hunter Hamilton-Damian Gomez-Amanda Balen-Lou Becker-Dominic Chaiduang-Cindera Che-Chris Moss-Marissa Labog-Tiffany Daniels-Melinda Sullivan-Stephanie Landwehr-Britt Stewart-Clarice Ordaz-Nathan Prevost-Mecca Vazie Andrews-Scott Hislop-KC Monnie-Krystal Ellsworth-Sarah Mitchell-Khasan Brailsford-Morgan Larson-Becca Sweitzer-Gakenia Muigai-Michael Stein-Mario Diaz-Julie Schmid-Samantha Abrantes-Lexie Contursi-Eartha Robinson-Sybil Azur-Tara Nicole Hughes-Kayla Kalbfleisch-Martha Nichols-Anthony Marciona-Bill Prudich-Robert Roldan-Ryan Novak-Demian Boergadine-Gustavo Vargas-Robert Haynes-Jesse Houk-Ana Flavia Gavlak-Kristin Slaysman-Cameron Brinkman-Jordan Ray Fox-C.J. Stussi-Margaret Newborn-Nadia Tumanova-Crystal Nichol-Kristin Elliott-Andrea Lareo-Christopher Aber-Anna Lunberry-Shannon Leann-Jenna Curtis-Noah James-Tommy Cooley-Morgan Cohen-Jeremy Nathan Tisser-Patty Tobin-Heather Turman-Ottavio Taddei-April Martucci-Trent Kerpsack-Kaye L. Morris-Vince Donvito-Steffen Dziczek-Melvin LaThomas Brimm-Kelly Kennedy-Destinee Handly-Tommy Otis-Doran Butler-Matt Cady-Carol Connors-Patrick Cook-Aaron 'Deuce' Cooke-Bubba Dean Rambo-Nick Drago-Shaun Evaristo-Dana Fukagawa-Daniel Gaymon-Liz Imperio-Casey Johansen-Cris Judd-Yoori Kim-Bradley M. Rapier-Dana Wilson-Terrance Yates-Tracy Shibata-Dominique Domingo-Asiel Hardison-Corey Anderson-Nick Baga-Leah Adler-Noel Bajandas-Denzel Chisolm-Montana Efaw-Natalie Gilmore-Shannon Holtzapffel-Galen Hooks-Jeremy Hudson-George Lawrence Jr.-Scott Myrick-Cassidy Noblett-Brittany Parks-V�_ctor Rojas-Tony Bellissimo-Ryan Ramirez-Catalina Cat Rendic-Bryan Tanaka-Ava Bernstine-Quinn Lipton-Monie Adamson-Matthew Aylward-McKenzie Anderson-Pamela Chu-Mallauri Esquibel-Michael Higgins-Chris Jarosz-Matthew Kazmierczak-Paul Kirkland-Megan Lawson-Michael Munday-Brandon O'Neal-Chelsea Thedinga-Danny Valle-Emily Williams-Deniz Altunay-Holly Houk-Clarence Robinson-Dapo Torimiro-Sasha Fine-Eren Kayak۱ran-Ali Arda �_zdeniz-Phillip E. Walker-Susie Ganiere-Lynn Moore-Nilla Elizabeth Watkins-Andres Perez-Molina-Milica Govich-Frederick Keeve-Amanda Fields,dancing-dance-jazz-musical-ambition-casting-coffee shop-jazz club-traffic jam-hollywood-los angeles california-pianist-pier-audition-planetarium-aspiring actor-movie set-sunset-one woman show-pool party-griffith observatory,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,/nofXR1TN1vgGjdfnwGQwFaAWBaY.jpg,244786-329865-376867-334541-324786-381288-259316-334543-263115-11036-381284-64690-77338-277834-269149-597-194662-340666-274870-50646-297761
608,Men in Black II,Action-Adventure-Comedy-Science Fiction,en,Kay and Jay reunite to provide our best last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement ��� protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay ��� who not only has absolutely no memory of his time spent with the MIB but is also the only living person left with the expertise to save the galaxy ��� to reunite with the MIB before the earth submits to ultimate destruction.,36.032,Columbia Pictures-Amblin Entertainment-Parkes+MacDonald Image Nation,7/3/02,140000000,445135288,88,Released,Back in black.,6.354,8862,Will Smith-Tommy Lee Jones-Lara Flynn Boyle-Rosario Dawson-Johnny Knoxville-Rip Torn-Tony Shalhoub-Patrick Warburton-Jack Kehler-David Cross-Colombe Jacobsen-Derstine-Peter Spellos-Michael Rivkin-Michael Bailey Smith-Lenny Venito-Howard Spiegel-Alpheus Merchant-Jay Johnston-Joel McKinnon Miller-Derek Cecil-Sean Rouse-Peter Spruyt-Kevin Cotteleer-Marty Belafsky-Rick Baker-Martha Stewart-Michael Jackson-Sid Hillman-Tom Whitenight-Nick Cannon-Andre Blair-Jeremy Howard-Mary Stein-Martin Klebba-John Alexander-Denise Cheshire-Ernie Grunwald-Chloe Sonnenfeld-John Andrew Berton Jr.-William E. Jackson-Doug Jones-Biz Markie-Peter Graves-Linda Kim-Paige Brooks-Stephanie Kemp-Barry Sonnenfeld-Victoria Jones-Michael Garvey-Michael Dahlen-Kevin Grevioux-Derek Mears-Sonny Tipton-John Richardson-Philip Goodwin-Tim Blaney-Greg Ballora-Carl J. Johnson-Thom Fountain-Brad Abrell-Richard Pearson-Rick Avery-John D. Bair-Michael Beardsley-Michael Buonomo-Kristin Charney-Patrick Coleman Duncan-Darrell Foster-Ned Gorman-Gene LeBell-Pete Macnamara-Drew Massey-Matthew McGrory-Christopher Metas-Bart Mixon-Alexandra O'Hara-David Patykewich-Martin Pfefferkorn-David C. Roehm Sr.-Leo Rogstad-Thomas Rosales Jr.-Brandee Sanders-Hannah Sim-Peter Siragusa-Daniel Browning Smith-Brian Steele-Mark Steger-Alan Tuskes-Shannon Watson-Bo Welch,saving the world-new york city-secret identity-undercover-space marine-illegal immigration-deportation-new identity-flying saucer-light-firearm-superhero-based on comic-alien-buddy cop-fictional government agency,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,607-41154-2048-602-8960-1858-9738-950-425-36658-285-1979-558-1734-8373-564-605-604-58-557-559
449927,Chasing the Dragon,Action-Crime-History,cn,An illegal immigrant from Mainland China sneaks into the corrupt British-colonized Hong Kong in 1963 transforming himself into a ruthless drug lord.,7.964,Mega-Vision Pictures (MVP)-Bona Film Group-Infinitus Entertainment,9/28/17,200005000,445000000,128,Released,,7.015,68,Donnie Yen-Andy Lau-Kent Cheng-Wilfred Lau-Felix Wong-Philip Keung-Michelle Hu-Raquel Xu-Philip Ng-Kent Tong-Niki Chow-Bryan Larkin-Julian Gaertner-Philippe Joly-Kenneth Tsang-Michael Chan-Terence Yin-Ricky Yi Fan-Wai-Ben Ng-Jai Day-Jason Wong,,/Lc0XGNZmsFe3uA1UMqhlBiJSY4.jpg,/vLgkglkAOgXzy8sXscFLvidgaTM.jpg,377447-57158-311324-335988-68726-49051-122917-76492-259316-121-297762-1865-24428-141052-99861-120-18785-862-129-209112-22
1734,The Mummy Returns,Adventure-Action-Fantasy,en,Rick and Evelyn O��Connell along with their 8-year-old son Alex discover the key to the legendary Scorpion King��s might: the fabled Bracelet of Anubis. Unfortunately a newly resurrected Imhotep has designs on the bracelet as well and isn��t above kidnapping its new bearer Alex to gain control of Anubis��s otherworldly army.,91.092,Universal Pictures-Alphaville,5/4/01,98000000,443280904,130,Released,The most powerful force on earth is about to be unleashed by the two people who should know better.,6.365,6645,Brendan Fraser-Rachel Weisz-John Hannah-Oded Fehr-Arnold Vosloo-Patricia Vel��squez-Freddie Boath-Dwayne Johnson-Alun Armstrong-Adewale Akinnuoye-Agbaje-Shaun Parkes-Bruce Byron-Joe Dixon-Tom Fisher-Aharon Ipal�-Quill Roberts-Donna Air-Trevor Lovell-Brian Best-Sean Cronin-Rocky Taylor-Rene Costa-Salem Hanna-Max Cavalera,egypt-pyramid-son-mummy-nile-sequel-tomb-ancient egypt-1930s-egyptian tomb-good versus evil,/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,/fRnhnR2JfkGBT19z7EXEmIUcDSo.jpg,1735-564-9334-296-49444-13387-282035-1995-8358-58574-47971-9480-585-2048-808-331-38365-9806-98-1593-8966
